Buildup_area,Carpet_area,Bathrooms,Parking,Brokerage,Floor,Per_sqft_price,BHK,Total_bedrooms,Price_Category
1050.0,842.8888136,1.0,0,25000000.0,18.0,23810.0,2.0,2.0,High
403.0,539.8682013,1.0,1,12200000.0,18.0,30270.0,1.0,2.0,Medium
1556.0,1200.0,3.0,1,470000.0,21.0,30200.0,3.0,3.0,Very High
850.0,750.0,1.0,1,400000.0,3.0,47060.0,1.0,1.0,Very High
1050.0,927.0,2.0,2,210000.0,22.0,20480.0,3.0,3.0,High
1500.0,1200.0,3.0,2,580000.0,8.0,38330.0,3.0,3.0,Very High
1050.0,1005.0,3.0,1,350000.0,23.0,33330.0,3.0,3.0,Very High
1836.0,1530.0,2.0,2,520000.0,43.0,28320.0,3.0,3.0,Very High
599.0,485.0,2.0,0,120000.0,15.0,20030.0,1.0,1.0,Medium
1600.0,929.8254213,3.0,1,27000000.0,9.0,16880.0,3.0,3.0,High
500.0,260.0,1.0,1,4559.006625,14.0,4860.0,1.0,1.0,Low
3500.0,2000.0,5.0,2,0.0,10.0,22860.0,5.0,5.0,Very High
6200.0,5844.55976,1.0,4,450000000.0,10.0,72580.0,4.0,4.0,Very High
4500.0,4236.0,5.0,4,2000000.0,65.0,44440.0,5.0,5.0,Very High
690.0,435.0,1.0,1,38000.0,14.0,5510.0,1.0,1.0,Low
975.0,655.0,3.0,1,100000.0,12.0,8510.0,2.0,2.0,Low
650.0,450.0130505,2.0,1,52882.61864,7.0,9690.0,1.0,1.0,Low
1058.0,855.0,2.0,1,0.0,14.0,24570.0,2.0,2.0,High
1210.0,900.0,2.0,1,390000.0,10.0,31820.0,3.0,3.0,Very High
1850.0,1294.182267,1.0,2,69500000.0,9.0,37570.0,3.0,4.0,Very High
1600.0,1302.211166,1.0,3,65000000.0,40.0,40630.0,3.0,3.0,Very High
960.0,670.2185039,1.0,1,69833.58625,14.0,5200.0,2.0,2.0,Low
1600.0,1233.0,3.0,2,510000.0,58.0,31880.0,3.0,3.0,Very High
565.0,444.6213291,1.0,1,110000.0,8.0,18580.0,1.0,2.0,Medium
585.0,418.2480715,1.0,1,8109.402062,3.0,7180.0,1.0,1.0,Low
1355.0,1055.0,3.0,2,300000.0,36.0,22510.0,3.0,3.0,High
1500.0,1115.541276,1.0,2,42500000.0,18.0,28330.0,3.0,2.0,Very High
463.0,341.0,1.0,1,110000.0,22.0,23760.0,1.0,1.0,Medium
590.0,390.0,1.0,1,60000.0,12.0,5080.0,1.0,1.0,Low
1079.0,706.0,2.0,0,0.0,11.0,9040.0,2.0,2.0,Low
1600.0,1050.0,3.0,1,350000.0,20.0,24940.0,3.0,3.0,Very High
840.0,604.0,1.0,1,56999.0,4.0,3390.0,2.0,2.0,Low
1250.0,956.0,3.0,1,12198.06712,7.0,20080.0,3.0,3.0,High
500.0,400.0024559,1.0,1,12500000.0,7.0,25000.0,1.0,2.0,Medium
550.0,386.3382513,2.0,1,41178.81387,14.0,6000.0,1.0,1.0,Low
1100.0,677.5545838,1.0,2,17500000.0,19.0,15910.0,2.0,2.0,Medium
1352.0,775.0,2.0,1,190000.0,38.0,13680.0,2.0,2.0,Medium
1350.0,961.0,3.0,3,678936.2067,30.0,12590.0,3.0,3.0,Medium
570.0,931.3378399,1.0,1,35000000.0,16.0,61400.0,1.0,2.0,Very High
900.0,720.9916017,1.0,1,18000000.0,17.0,20000.0,2.0,2.0,Medium
900.0,650.0,2.0,0,149994.9812,15.0,10000.0,2.0,2.0,Low
790.0,634.8232845,3.0,1,17500000.0,7.0,22150.0,2.0,2.0,Medium
980.0,730.0,2.0,2,190000.0,16.0,19900.0,2.0,2.0,High
900.0,689.9965309,1.0,0,22500000.0,17.0,25000.0,2.0,2.0,High
455.0,455.0,2.0,0,109999.9944,17.0,23740.0,1.0,1.0,Medium
1100.0,890.0,3.0,2,340000.0,36.0,30910.0,3.0,3.0,High
690.0,545.0,2.0,1,2753595.912,18.0,16670.0,2.0,2.0,Medium
2100.0,1627.391522,1.0,2,85000000.0,75.0,40480.0,3.0,3.0,Very High
730.0,475.0,2.0,1,0.0,23.0,8150.0,1.0,1.0,Low
950.0,670.0,2.0,1,180000.0,13.0,18630.0,2.0,2.0,Medium
600.0,415.0,2.0,2,10976032.9,9.0,21670.0,1.0,1.0,Medium
2376.0,2000.000085,1.0,1,110000000.0,8.0,46300.0,4.0,4.0,Very High
670.0,560.0,1.0,1,210000.0,7.0,31340.0,1.0,1.0,High
800.0,730.573246,1.0,1,25000000.0,15.0,31250.0,2.0,2.0,High
1150.0,800.0,2.0,1,320000.0,13.0,27830.0,3.0,3.0,High
1083.0,967.2001157,1.0,2,330000.0,38.0,30470.0,3.0,2.0,High
585.0,420.0,2.0,0,100000.0,7.0,17090.0,1.0,1.0,Low
750.0,660.0,1.0,1,0.0,14.0,28670.0,2.0,2.0,High
500.0,325.0056979,1.0,0,576.2055599,12.0,13000.0,1.0,2.0,Low
708.0,534.0,2.0,1,0.0,17.0,15390.0,2.0,2.0,Medium
620.0,580.0,2.0,1,437267.2092,7.0,30640.0,1.0,1.0,Medium
800.0,330.0,2.0,0,100000.0,40.0,12500.0,1.0,1.0,Low
550.0,450.0,2.0,1,140000.0,18.0,24550.0,1.0,1.0,Medium
500.0,387.988171,2.0,1,4.449146883,7.0,4200.0,1.0,1.0,Low
1134.0,899.0994384,1.0,1,31000000.0,13.0,27340.0,3.0,3.0,High
995.0,675.0,2.0,1,0.0,10.0,8290.0,2.0,2.0,Low
756.0,630.0,2.0,1,353650.3698,30.0,15870.0,2.0,2.0,Medium
630.0,450.0,1.0,0,110000.0,14.0,18250.0,1.0,1.0,Medium
1000.0,667.3000325,1.0,1,26500000.0,7.0,26500.0,2.0,2.0,High
630.0,499.1697687,1.0,1,105653.5114,7.0,15790.0,1.0,2.0,Low
650.0,456.1671195,2.0,1,5745488.013,23.0,19230.0,2.0,2.0,Medium
981.0,725.9994864,1.0,2,10600000.0,23.0,10800.0,2.0,2.0,Medium
600.0,450.0,2.0,1,110000.0,20.0,19170.0,1.0,1.0,Medium
1250.0,852.9995575,1.0,1,34700000.0,16.0,27760.0,3.0,3.0,High
1250.0,975.0,3.0,1,270000.0,18.0,21600.0,3.0,3.0,High
2511.0,1932.0,5.0,3,750000.0,36.0,29870.0,4.0,4.0,Very High
2080.0,1300.0,3.0,3,0.0,60.0,19180.0,3.0,3.0,Very High
950.0,950.0,3.0,2,250000.0,12.0,26840.0,3.0,3.0,High
2500.0,1800.0,4.0,6,0.0,24.19555078,23000.0,4.0,4.0,Very High
1295.0,847.0,2.0,1,430000.0,35.0,33200.0,3.0,3.0,Very High
780.0,671.0,2.0,1,190000.0,22.0,24360.0,2.0,2.0,Medium
1000.0,739.9991715,2.0,2,18500000.0,9.0,18500.0,2.0,2.0,Medium
1725.0,1100.0,3.0,2,380000.0,11.0,21910.0,4.0,4.0,Very High
1100.0,620.9640011,1.0,1,14800000.0,7.0,13450.0,2.0,2.0,Medium
1650.0,1083.07324,1.0,2,32000000.0,10.0,19390.0,4.0,4.0,High
1459.0,1165.0,3.0,2,290000.0,15.0,20290.0,3.0,3.0,High
550.0,430.0302793,1.0,0,10000000.0,5.0,18180.0,2.0,2.0,Low
610.0,460.0,1.0,1,160000.0,43.0,26230.0,1.0,1.0,Medium
1050.0,714.2198948,1.0,1,13500000.0,7.0,12860.0,2.0,2.0,Medium
620.0,415.0,2.0,1,0.0,7.0,5080.0,1.0,1.0,Low
550.0,377.9375411,1.0,1,33169.389,4.0,5640.0,1.0,2.0,Low
979.0,655.0726639,2.0,1,22000000.0,12.0,22470.0,2.0,2.0,High
890.0,670.8381922,1.0,1,10000000.0,28.0,11230.0,2.0,2.0,Low
850.0,649.9911832,1.0,1,14000000.0,22.0,16470.0,2.0,2.0,Medium
450.0,570.8520509,1.0,0,11200000.0,10.0,24890.0,1.0,2.0,Medium
450.0,370.1065971,2.0,1,0.0,14.0,10000.0,1.0,2.0,Low
3504.0,2920.0,7.0,4,2200000.0,24.0,61070.0,6.0,6.0,Very High
560.0,440.0,2.0,1,110000.0,8.0,20540.0,1.0,1.0,Medium
756.0,525.0,2.0,1,0.0,16.0,9260.0,1.0,1.0,Low
650.0,450.0,1.0,1,120000.0,20.0,18150.0,1.0,1.0,Medium
560.0,390.0,2.0,2,100000.0,22.0,18390.0,1.0,1.0,Low
750.0,630.0,2.0,1,150000.0,16.0,24000.0,2.0,2.0,Medium
1350.0,1234.0,3.0,2,52375051.99,50.0,38890.0,3.0,3.0,Very High
625.0,453.1771972,1.0,1,90000.0,23.0,14400.0,1.0,2.0,Low
1600.0,900.0,2.0,2,190000.0,15.0,11250.0,2.0,2.0,Medium
770.0,700.0,2.0,1,200000.0,36.0,25970.0,2.0,2.0,High
1300.0,960.0,2.0,1,220000.0,36.0,19850.0,3.0,3.0,High
730.0,490.0,2.0,1,65000.0,8.0,8970.0,1.0,1.0,Low
1100.0,774.0436816,3.0,1,26500000.0,8.0,24090.0,2.0,2.0,High
695.0,576.5966745,1.0,2,14500000.0,21.0,20860.0,2.0,2.0,Medium
878.0,778.0,2.0,1,0.0,13.0,48520.0,2.0,2.0,Very High
640.0,431.0,2.0,0,0.0,15.0,5470.0,1.0,1.0,Low
520.0,443.0,2.0,1,0.0,23.0,17300.0,1.0,1.0,Low
1100.0,900.0,2.0,2,360000.0,32.0,33180.0,2.0,2.0,Very High
525.0,430.000571,1.0,0,11000000.0,15.0,20950.0,1.0,2.0,Medium
500.0,350.0,1.0,0,71851.06812,15.0,7200.0,1.0,1.0,Low
600.0,420.0,1.0,1,110000.0,6.0,18330.0,1.0,1.0,Medium
550.0,405.0150219,1.0,1,0.0,40.0,20910.0,1.0,2.0,Medium
616.0,514.0,1.0,1,170000.0,43.0,27600.0,1.0,1.0,Medium
550.0,439.2032225,1.0,1,11000000.0,7.0,20000.0,1.0,1.0,Medium
1830.0,1080.59804,3.0,2,32000000.0,22.0,17490.0,2.0,2.0,High
1320.0,1021.800101,2.0,0,35100000.0,13.0,26590.0,3.0,3.0,Very High
630.0,380.0,2.0,1,7749648.049,23.0,23810.0,1.0,1.0,Medium
1241.0,1017.0,2.0,3,250000.0,38.0,22960.0,3.0,3.0,High
1750.0,1890.000663,1.0,2,115000000.0,17.0,65710.0,3.0,4.0,Very High
830.0,720.0,2.0,1,270000.0,19.0,31130.0,2.0,2.0,High
600.0,350.0,2.0,0,110000.0,11.0,18330.0,1.0,1.0,Medium
1010.0,750.0,2.0,1,189999.9814,21.0,19310.0,2.0,2.0,High
550.0,426.0,2.0,1,110000.0,20.0,20000.0,1.0,1.0,Medium
1380.0,1073.0,3.0,2,430000.0,62.0,30800.0,3.0,3.0,Very High
720.0,720.0,2.0,1,260000.0,15.0,36800.0,2.0,2.0,High
2130.0,1775.0,4.0,2,630000.0,12.0,29810.0,4.0,4.0,Very High
890.0,640.0,2.0,1,140000.0,10.0,16070.0,2.0,2.0,Medium
1100.0,965.7984786,2.0,1,30000000.0,10.0,27270.0,2.0,2.0,High
780.0,740.0,1.0,1,0.0,17.0,28850.0,2.0,2.0,High
1240.0,830.0,2.0,1,220000.0,41.0,17740.0,2.0,2.0,High
850.0,767.2352486,1.0,1,23500000.0,20.0,27650.0,2.0,2.0,High
700.0,470.0,2.0,1,0.0,20.0,8570.0,1.0,1.0,Low
500.0,330.0,1.0,3,0.0,14.0,4900.0,1.0,1.0,Low
525.0,702.6245978,1.0,1,21100000.0,5.0,40190.0,1.0,1.0,High
1200.0,950.0,3.0,1,250000.0,15.0,20830.0,3.0,3.0,High
1030.0,634.68174,2.0,1,127474.5811,16.0,11750.0,2.0,2.0,Medium
850.0,634.0287597,1.0,1,17100000.0,12.0,20120.0,2.0,2.0,Medium
987.0,630.0,2.0,1,190000.0,20.0,19050.0,2.0,2.0,Medium
2000.0,1650.643427,2.0,2,58000000.0,32.0,29000.0,3.0,4.0,Very High
397.0,236.0144889,2.0,1,0.0,15.0,11340.0,1.0,1.0,Low
1250.0,1050.0,3.0,1,200000.0,7.0,18000.0,3.0,3.0,High
968.0,754.0,2.0,3,25000.0,35.0,21720.0,2.0,2.0,High
1050.0,946.5580998,1.0,1,42000000.0,22.0,40000.0,2.0,2.0,Very High
1150.0,800.0,2.0,1,240000.0,17.0,20870.0,2.0,2.0,High
523.0,413.2162581,2.0,1,62239.50299,19.0,14340.0,1.0,2.0,Low
995.0,705.0,2.0,2,97708.15302,7.0,8740.0,2.0,2.0,Low
600.0,370.0,1.0,2,85000.0,22.0,14170.0,1.0,1.0,Low
1192.0,994.0,2.0,1,290000.0,40.0,25590.0,2.0,2.0,High
444.0,275.0,2.0,0,58000.0,17.0,13060.0,1.0,1.0,Low
745.0,459.0,2.0,1,130000.0,41.0,17450.0,1.0,1.0,Medium
1019.0,818.0,3.0,1,0.0,17.0,15600.0,3.0,3.0,Medium
700.0,617.789781,1.0,2,18000000.0,15.0,25710.0,2.0,2.0,Medium
650.0,534.3979439,1.0,1,22500000.0,14.0,34620.0,1.0,2.0,High
886.0,886.0,2.0,1,320000.0,15.0,34990.0,2.0,2.0,High
700.0,450.0,2.0,0,77977.66331,19.0,10860.0,1.0,1.0,Low
978.0,688.7254859,1.0,1,18000000.0,14.0,18400.0,2.0,2.0,Medium
500.0,333.3787043,2.0,1,43567.51259,7.0,4400.0,1.0,2.0,Low
1150.0,900.0051926,1.0,1,28000000.0,18.0,24350.0,2.0,2.0,High
650.0,466.0,2.0,1,130000.0,8.0,20000.0,1.0,1.0,Medium
590.0,395.0,1.0,1,54000.0,9.0,4580.0,1.0,1.0,Low
1500.0,1200.0,3.0,4,275021.9773,25.0,19000.0,3.0,3.0,High
1000.0,853.9567674,1.0,1,24000000.0,15.0,24000.0,3.0,3.0,High
800.0,634.0,2.0,1,7454234.856,22.0,21380.0,2.0,2.0,Medium
975.0,751.0,1.0,1,0.0,15.0,22050.0,2.0,2.0,High
600.0,400.0,1.0,1,12646.50763,14.0,4670.0,1.0,1.0,Low
1250.0,1056.379435,1.0,1,38500000.0,7.0,30800.0,3.0,3.0,Very High
660.0,554.2960801,1.0,0,25000000.0,7.0,37880.0,2.0,2.0,High
503.0,503.0,2.0,1,260000.0,39.0,54670.0,1.0,1.0,High
1640.0,1240.0,3.0,2,300000.0,32.0,18900.0,3.0,3.0,High
1000.0,667.3000325,1.0,1,26500000.0,7.0,26500.0,2.0,2.0,High
1580.0,1046.0,3.0,1,260000.0,22.0,16450.0,3.0,3.0,High
1400.0,1100.0,3.0,2,330000.0,45.0,23210.0,3.0,3.0,High
1050.0,711.0,2.0,1,0.0,21.0,7610.0,2.0,2.0,Low
2190.0,1367.0,4.0,2,730000.0,52.0,33560.0,3.0,3.0,Very High
1100.0,1020.0,3.0,2,280000.0,23.0,25000.0,3.0,3.0,High
630.0,439.9932538,1.985109462,1,10500000.0,6.0,16670.0,1.0,1.000000013,Medium
522.0,422.0,2.0,1,0.0,12.0,17430.0,1.0,1.0,Low
580.0,433.0,2.0,1,9859975.44,22.0,18100.0,1.0,1.0,Medium
610.0,510.9698043,2.0,1,11800000.0,12.0,19340.0,1.0,2.0,Medium
2000.0,1680.0,4.0,2,200000.0,12.0,10000.0,4.0,4.0,High
1070.0,970.0,2.0,1,330000.0,20.0,30840.0,3.0,3.0,High
1110.0,740.3456234,2.0,1,17000000.0,22.0,15310.0,2.0,2.0,Medium
3000.0,2200.0,4.0,2,1050000.0,27.0,34000.0,4.0,4.0,Very High
1315.0,1000.0,3.0,2,290000.0,18.0,21750.0,3.0,3.0,High
550.0,450.0,1.0,1,130000.0,7.0,23640.0,1.0,1.0,Medium
980.0,660.0,2.0,1,260000.0,11.0,27040.0,2.0,2.0,High
1850.0,1255.0,3.0,2,500000.0,42.0,27030.0,3.0,3.0,Very High
3375.0,2700.0,3.0,2,420000.0,15.0,12300.0,3.0,3.0,Very High
950.0,657.9825684,1.0,1,17000000.0,16.0,17890.0,2.0,2.0,Medium
1500.0,1085.493082,1.0,1,32000000.0,7.0,21330.0,4.0,4.0,High
1418.0,1318.0,2.0,1,630000.0,27.0,44080.0,3.0,3.0,Very High
1215.0,1216.156636,1.0,1,45500000.0,35.0,37450.0,3.0,3.0,Very High
450.0,442.198706,1.0,0,42612.26443,23.0,18440.0,1.0,2.0,Low
780.0,671.0,2.0,1,200000.0,22.0,25640.0,2.0,2.0,High
550.0,683.4066471,1.0,0,19500000.0,7.0,35450.0,1.0,2.0,High
723.0,623.0,2.0,1,230000.0,20.0,31120.0,2.0,2.0,High
966.0,735.0,2.0,3,70000.0,12.0,3960.0,2.0,2.0,Low
756.0,560.0,2.0,1,0.0,12.0,15870.0,2.0,2.0,Medium
1200.0,729.0,2.0,1,190000.0,36.0,15420.0,2.0,2.0,Medium
978.0,781.0,2.0,2,4664267.087,7.0,27100.0,2.0,2.0,High
620.0,399.5368368,2.0,1,65882.18764,22.0,5240.0,1.0,2.0,Low
653.0,421.0086374,1.0,1,54247.22878,23.0,12560.0,1.0,2.0,Low
598.0,598.0,2.0,0,203575.5268,17.0,24750.0,2.0,2.0,Medium
691.0,400.0,2.0,1,69999.0,21.0,9410.0,1.0,1.0,Low
1500.0,1603.809316,2.0,1,93100000.0,6.0,62070.0,3.0,3.0,Very High
718.0,430.0,1.0,2,56000.0,7.0,3960.0,1.0,1.0,Low
730.0,730.0,3.0,1,180000.0,42.0,24250.0,2.0,2.0,Medium
557.0,407.1003298,1.0,0,11500000.0,7.0,20650.0,1.0,2.0,Medium
644.0,460.0,1.0,1,100000.0,7.0,8070.0,1.0,1.0,Low
8000.0,5000.0,5.0,1,2900000.0,15.0,36250.0,5.0,5.0,Very High
652.0,452.0,2.0,2,8810489.212,23.0,16870.0,1.0,1.0,Medium
850.0,634.0,2.0,1,180000.0,16.0,20590.0,2.0,2.0,Medium
950.0,650.0,2.0,1,230000.0,11.0,23680.0,2.0,2.0,High
800.0,675.6695658,2.0,1,18000000.0,3.0,22500.0,1.0,2.0,Medium
1360.0,1071.0,3.0,2,6084525.73,39.0,23900.0,2.0,2.0,High
980.0,973.0,2.0,1,280000.0,16.0,28570.0,3.0,3.0,High
1250.0,1208.0,3.0,1,500000.0,20.0,39600.0,3.0,3.0,Very High
2000.0,1240.309715,1.0,1,53000000.0,20.0,26500.0,4.0,4.0,Very High
2050.0,758.6821239,1.0,2,22000000.0,18.0,10730.0,2.0,2.0,High
500.0,400.0,2.0,0,88000.0,22.0,17600.0,1.0,1.0,Low
1450.0,1150.0,3.0,2,520000.0,29.0,35520.0,3.0,3.0,Very High
987.0,850.0156961,1.0,1,44000000.0,35.0,44580.0,3.0,2.0,Very High
800.0,625.8821541,1.0,1,17500000.0,38.0,21880.0,2.0,2.0,Medium
570.0,440.0002879,1.0,1,95000.00271,7.0,16670.0,1.0,1.0,Low
450.0,290.0,1.0,1,130000.0,21.0,27780.0,1.0,1.0,Medium
950.0,750.0,2.0,1,200000.0,25.0,21580.0,2.0,2.0,High
2050.0,758.6821239,1.0,2,22000000.0,18.0,10730.0,2.0,2.0,High
1700.0,1500.0,4.0,2,1000000.0,16.0,58820.0,4.0,4.0,Very High
1900.0,1756.0,3.0,3,0.0,12.0,34260.0,4.0,4.0,Very High
600.0,433.8025017,1.0,1,110000.0,7.0,19170.0,1.0,2.0,Medium
1500.0,1083.745355,1.0,1,31500000.0,7.0,21000.0,4.0,4.0,High
1788.0,1646.413635,1.0,2,41200000.0,39.0,23040.0,3.0,2.0,Very High
2178.0,1428.190167,2.0,3,57000000.0,38.0,26170.0,4.0,5.0,Very High
645.0,455.5722156,1.0,1,11000000.0,32.0,17050.0,2.0,2.0,Medium
1100.0,880.0,3.0,1,220000.0,14.0,20000.0,3.0,3.0,High
1750.0,1712.872575,1.0,1,92500000.0,20.0,52860.0,3.0,3.0,Very High
600.0,449.952244,1.0,1,14000000.0,22.0,23330.0,1.0,2.0,Medium
710.0,462.0739134,3.0,1,13500000.0,12.0,19010.0,2.0,2.0,Medium
2100.0,1431.323727,2.0,2,56000000.0,17.0,26670.0,3.0,3.0,Very High
750.0,435.0,2.0,1,130000.0,22.0,17730.0,1.0,1.0,Medium
2730.0,2100.0,4.0,4,800000.0,26.0,29300.0,4.0,4.0,Very High
1150.0,900.0,2.0,1,280000.0,23.0,23880.0,3.0,3.0,High
709.0,617.0,1.0,1,220000.0,7.0,31310.0,2.0,2.0,High
1017.0,917.0981286,1.0,1,35000000.0,8.0,34410.0,3.0,2.0,Very High
1140.0,947.9802106,1.0,2,32500000.0,13.0,28510.0,3.0,3.0,High
650.0,462.3897725,1.0,1,12500000.0,9.0,19230.0,1.0,2.0,Medium
1350.0,1270.0,2.0,2,600000.0,40.0,44440.0,3.0,3.0,Very High
1820.0,1395.026509,2.0,2,65000000.0,50.0,35710.0,3.0,3.0,Very High
1050.0,946.5580998,1.0,1,42000000.0,22.0,40000.0,2.0,2.0,Very High
1600.0,1472.0,4.0,2,19192816.33,75.0,55630.0,4.0,4.0,Very High
851.0,851.0,2.0,2,180000.0,36.0,21620.0,2.0,2.0,Medium
1396.0,1165.0,2.0,2,0.0,14.0,21420.0,3.0,3.0,High
750.0,595.8664298,3.0,1,1843946.589,8.0,16000.0,2.0,2.0,Medium
1025.0,1047.80657,1.0,1,37500000.0,22.0,36590.0,2.0,2.0,Very High
1150.0,820.0,3.0,1,190000.0,18.0,16520.0,3.0,3.0,Medium
1361.0,1414.340023,1.0,2,73100000.0,8.0,53710.0,4.0,4.0,Very High
1100.0,897.0,2.0,1,290000.0,28.0,25910.0,3.0,3.0,High
1395.0,994.0,1.0,1,310000.0,40.0,22080.0,2.0,2.0,High
800.0,560.0,2.0,1,150000.0,7.0,18750.0,2.0,2.0,Medium
995.0,715.0,1.0,1,18161.62722,7.0,5730.0,2.0,2.0,Low
650.0,630.0,2.0,1,210000.0,18.0,32310.0,2.0,2.0,High
975.0,600.0,2.0,1,190000.0,20.0,19690.0,2.0,2.0,High
1500.0,1100.0,2.0,2,430000.0,14.0,33330.0,3.0,3.0,Very High
1350.0,1049.0,3.0,2,350000.0,62.0,25930.0,3.0,3.0,Very High
650.0,400.0,2.0,1,110000.0,9.0,16920.0,1.0,1.0,Medium
900.0,616.3105758,1.0,1,4930.163968,7.0,9550.0,2.0,2.0,Low
930.0,749.7976935,1.0,0,170000.0,21.0,18280.0,2.0,2.0,Medium
625.0,410.0,2.0,0,110000.0,7.0,17600.0,1.0,1.0,Medium
1400.0,1150.0,3.0,1,34898437.7,22.0,25000.0,3.0,3.0,Very High
600.0,520.0,2.0,3,19275.1419,7.0,7000.0,2.0,2.0,Low
610.0,473.0,2.0,1,160000.0,22.0,26230.0,2.0,2.0,Medium
670.0,698.8056438,3.0,1,0.0,7.0,8750.0,1.0,2.0,Low
948.0,790.0,2.0,2,200000.0,23.0,21100.0,2.0,2.0,High
4153.0,1999.993219,1.0,1,110000000.0,53.0,26490.0,5.0,4.0,Very High
1402.0,1169.0,3.0,1,340000.0,12.0,23890.0,3.0,3.0,High
500.0,400.00231,1.0,1,12500000.0,9.0,25000.0,1.0,2.0,Medium
650.0,550.0,2.0,0,64494.57072,12.0,5850.0,2.0,2.0,Low
1482.0,1140.0,3.0,2,530000.0,15.0,35420.0,3.0,3.0,Very High
585.0,421.8788636,1.0,1,10118523.72,8.0,24790.0,1.0,2.0,Medium
750.0,650.0,2.0,2,84000.0,15.0,5600.0,2.0,2.0,Low
2000.0,1500.0,3.0,2,760000.0,14.0,38000.0,3.0,3.0,Very High
525.0,380.0,1.0,1,50000.0,3.0,4760.0,1.0,1.0,Low
1150.0,983.8068285,1.0,1,32500000.0,16.0,28260.0,3.0,3.0,High
1250.0,919.0,3.0,1,250000.0,8.0,20000.0,3.0,3.0,High
1500.0,1000.0,3.0,2,11088605.81,15.0,13000.0,3.0,3.0,High
585.0,435.0,2.0,1,100000.0,7.0,17430.0,1.0,1.0,Low
400.0,300.0,1.0,0,60466.80339,8.0,7250.0,1.0,1.0,Low
3000.0,2600.0,7.0,0,850000.0,20.0,28330.0,5.0,6.0,Very High
1300.0,806.1071888,2.0,1,19200000.0,3.0,14770.0,2.0,2.0,High
952.0,725.0,1.0,3,665.8630566,7.0,4250.0,2.0,2.0,Low
1250.0,753.0281331,1.0,1,35000000.0,7.0,28000.0,2.0,2.0,Very High
800.0,550.0,2.0,1,98000.0,7.0,6130.0,2.0,2.0,Low
1860.0,1550.0,4.0,2,300000.0,22.39916002,16130.0,3.0,3.0,High
2000.0,1686.590728,1.0,4,65372873.05,18.0,36250.0,4.0,4.0,Very High
220.0,180.0,2.0,0,32000.0,7.0,15110.0,1.0,1.0,Low
610.0,415.0,2.0,1,96061.68831,10.0,15740.0,1.0,1.0,Low
1800.0,1200.0,3.0,2,450000.0,15.0,25000.0,3.0,3.0,Very High
1550.0,1400.0,3.0,2,540000.0,43.0,34840.0,3.0,3.0,Very High
685.0,380.0,2.0,1,0.0,23.0,5840.0,1.0,1.0,Low
900.0,650.0,2.0,1,0.0,4.0,5780.0,2.0,2.0,Low
827.0,704.2245879,1.0,1,24000000.0,10.0,29020.0,3.0,2.0,High
500.0,397.787786,1.0,1,47315.26616,7.0,17000.0,1.0,1.0,Low
1395.0,1012.0,3.0,2,180036.1642,16.0,12540.0,3.0,3.0,Medium
700.0,602.0,2.0,1,120000.0,32.0,17000.0,2.0,2.0,Medium
1540.0,1323.0,3.0,1,0.0,40.0,35710.0,3.0,3.0,Very High
500.0,611.6659307,1.0,1,18000000.0,9.0,36000.0,1.0,2.0,Medium
2106.0,2100.0,3.0,2,980000.0,64.0,46300.0,4.0,4.0,Very High
700.0,499.9983809,1.0,1,12500000.0,3.0,17860.0,2.0,2.0,Medium
2480.0,1600.0,4.0,2,480000.0,22.0,18140.0,4.0,4.0,Very High
975.0,558.6511001,3.0,1,0.0,7.0,7000.0,2.0,2.0,Low
935.0,709.0,2.0,1,240000.0,17.0,25670.0,2.0,2.0,High
1500.0,1083.74599,1.0,1,31500000.0,12.0,21000.0,3.0,3.0,High
1375.0,983.0,3.0,2,290000.0,48.0,20950.0,3.0,3.0,High
1250.0,800.0026514,1.0,1,31000000.0,22.0,24800.0,2.0,2.0,High
1200.0,1100.0,2.0,1,430000.0,12.0,35420.0,3.0,3.0,Very High
1300.0,1234.092686,1.0,1,50000000.0,25.0,38460.0,3.0,3.0,Very High
550.0,385.0,1.0,1,49185.695,11.0,5090.0,1.0,1.0,Low
600.0,436.0049649,1.0,0,11900000.0,16.0,19830.0,2.0,2.0,Medium
838.0,671.1844348,1.0,1,19000000.0,15.0,22670.0,2.0,2.0,Medium
550.0,440.0,2.0,1,96000.00355,8.0,17450.0,1.0,1.0,Low
1050.0,706.2007952,1.0,1,16300000.0,9.0,15520.0,2.0,2.0,Medium
1500.0,903.8552102,1.0,2,22500000.0,22.0,15000.0,3.0,3.0,High
975.0,665.7717135,4.0,1,944407.3297,12.0,10260.0,2.0,2.0,Low
850.0,680.0000391,1.0,1,20000000.0,15.0,23530.0,3.0,3.0,High
1800.0,1472.0,3.0,4,7394483.041,78.0,51110.0,4.0,4.0,Very High
1000.0,849.8757259,1.0,1,22500000.0,8.0,22500.0,3.0,2.0,High
880.0,437.7374266,1.0,0,11900000.0,21.0,13520.0,2.0,2.0,Medium
1000.0,730.0,2.0,1,180000.0,12.0,17500.0,3.0,3.0,Medium
1860.0,1400.0,3.0,2,100000.0,20.0,10210.0,3.0,3.0,Medium
2272.0,1233.615779,1.0,1,60500000.0,47.0,26630.0,4.0,4.0,Very High
1200.0,796.19816,3.0,1,79219.51436,4.0,7080.0,3.0,2.0,Low
1800.0,1200.0,3.0,1,350000.0,38.0,19440.0,3.0,3.0,Very High
1775.0,1415.155441,3.0,2,430000.0,28.0,24510.0,3.0,3.0,Very High
